Chrom.1		
UV		
ml	mAU	
15.421	0.5723405	
15.422	0.5725252	
15.424	0.5725798	
15.425	0.5719739	
15.427	0.5720519	
15.428	0.5713135	
15.43	0.5711012	
15.431	0.5703869	
15.433	0.5703737	
15.434	0.5702834	
15.436	0.5702178	
15.437	0.5698012	
15.439	0.5692281	
15.44	0.5687075	
15.442	0.5671805	
15.443	0.5654572	
15.445	0.5635474	
15.446	0.5630385	
15.448	0.5623857	
15.449	0.5619522	
15.451	0.5623519	
15.452	0.5619001	
15.454	0.5614284	
15.455	0.5621629	
15.457	0.5616161	
15.458	0.5605504	
15.46	0.5610477	
15.461	0.5610887	
15.463	0.5604037	
15.464	0.5598895	
15.466	0.5607415	
15.467	0.5607117	
15.469	0.5598943	
15.47	0.5598381	
15.472	0.559966	
15.473	0.5603652	
15.475	0.5602165	
15.476	0.5597807	
15.478	0.5591686	
15.479	0.5589329	
15.481	0.5588371	
15.482	0.5587636	
15.484	0.5586017	
15.485	0.558772	
15.487	0.5587536	
15.488	0.5588543	
15.49	0.5591808	
15.491	0.5590169	
15.493	0.5596936	
15.494	0.5594035	
15.496	0.5587322	
15.497	0.5572947	
15.499	0.5562358	
15.5	0.5555477	
15.502	0.5540351	
15.503	0.5528973	
15.505	0.5526798	
15.506	0.5529705	
15.508	0.5526631	
15.509	0.5530884	
15.511	0.5522968	
15.512	0.5525885	
15.514	0.5525917	
15.515	0.5523446	
15.517	0.5525714	
15.518	0.5534225	
15.52	0.5535744	
15.521	0.5533403	
15.523	0.5527731	
15.524	0.5518574	
15.526	0.5505843	
15.527	0.5495148	
15.529	0.5488416	
15.53	0.5487023	
15.532	0.5483558	
15.533	0.5484098	
15.535	0.5479769	
15.536	0.5483012	
15.538	0.5495335	
15.539	0.5503193	
15.541	0.5498697	
15.542	0.5502564	
15.544	0.551002	
15.545	0.5515882	
15.547	0.5507026	
15.548	0.5502681	
15.55	0.550262	
15.551	0.5498529	
15.553	0.5499391	
15.554	0.5505624	
15.556	0.5521221	
15.557	0.5521048	
15.559	0.551311	
15.56	0.5509932	
15.562	0.5515262	
15.563	0.5516688	
15.565	0.5514246	
15.566	0.5515413	
15.568	0.5512288	
15.569	0.5503824	
15.571	0.5501679	
15.572	0.5500095	
15.574	0.5493199	
15.575	0.5490533	
15.577	0.5490049	
15.578	0.5493704	
15.58	0.5491042	
15.581	0.548243	
15.583	0.5476794	
15.584	0.5475053	
15.586	0.5478429	
15.587	0.5483088	
15.589	0.5488551	
15.59	0.5494602	
15.592	0.5498455	
15.593	0.5500798	
15.595	0.5502879	
15.596	0.54982	
15.598	0.5498412	
15.599	0.5504966	
15.601	0.5511034	
15.602	0.5513605	
15.604	0.5510427	
15.605	0.5504348	
15.607	0.550209	
15.608	0.5497668	
15.61	0.5488825	
15.611	0.547798	
15.613	0.5461288	
15.614	0.5454469	
15.616	0.5452497	
15.617	0.544563	
15.619	0.544223	
15.62	0.5439578	
15.622	0.5440429	
15.623	0.5443429	
15.624	0.5443482	
15.626	0.5448181	
15.627	0.5446574	
15.629	0.5432847	
15.63	0.5417288	
15.632	0.5407696	
15.633	0.5404375	
15.635	0.5406727	
15.636	0.5408186	
15.638	0.5401891	
15.639	0.5397179	
15.641	0.5396996	
15.642	0.5399915	
15.644	0.5404715	
15.645	0.5405654	
15.647	0.5412226	
15.648	0.5425196	
15.65	0.5429546	
15.651	0.5431855	
15.653	0.5432836	
15.654	0.5435356	
15.656	0.5437381	
15.657	0.544216	
15.659	0.5450185	
15.66	0.5455124	
15.662	0.5449525	
15.663	0.5439374	
15.665	0.5430611	
15.666	0.5425426	
15.668	0.5417794	
15.669	0.540929	
15.671	0.5410044	
15.672	0.5413612	
15.674	0.5414961	
15.675	0.5419486	
15.677	0.5426958	
15.678	0.543175	
15.68	0.5438539	
15.681	0.543676	
15.683	0.5438009	
15.684	0.5448095	
15.686	0.5463398	
15.687	0.54732	
15.689	0.5480895	
15.69	0.5485001	
15.692	0.5488502	
15.693	0.5488387	
15.695	0.5486674	
15.696	0.5489894	
15.698	0.5498545	
15.699	0.5507327	
15.701	0.5510436	
15.702	0.5515311	
15.704	0.5531211	
15.705	0.5538793	
15.707	0.5534645	
15.708	0.5532755	
15.71	0.552397	
15.711	0.5514467	
15.713	0.5517969	
15.714	0.5521158	
15.716	0.5520362	
15.717	0.5515746	
15.719	0.5515712	
15.72	0.5519342	
15.722	0.5514962	
15.723	0.5502998	
15.725	0.5500431	
15.726	0.5504972	
15.728	0.5509046	
15.729	0.5514762	
15.731	0.5517908	
15.732	0.5514557	
15.734	0.5505075	
15.735	0.5498195	
15.737	0.550181	
15.738	0.5505686	
15.74	0.5508946	
15.741	0.5509771	
15.743	0.5509712	
15.744	0.551076	
15.746	0.5515598	
15.747	0.5519505	
15.749	0.5515649	
15.75	0.5501781	
15.752	0.5494312	
15.753	0.5493656	
15.755	0.5490904	
15.756	0.5491878	
15.758	0.5492632	
15.759	0.5485362	
15.761	0.5469565	
15.762	0.5466643	
15.764	0.5467075	
15.765	0.5463555	
15.767	0.5463201	
15.768	0.5460564	
15.77	0.5458989	
15.771	0.5454274	
15.773	0.543759	
15.774	0.5417168	
15.776	0.5402061	
15.777	0.5398098	
15.779	0.5390177	
15.78	0.5377809	
15.782	0.5375418	
15.783	0.5376672	
15.785	0.5374445	
15.786	0.5377859	
15.788	0.5369117	
15.789	0.5353078	
15.791	0.5345038	
15.792	0.5343769	
15.794	0.5340892	
15.795	0.5327741	
15.797	0.5324173	
15.798	0.5314387	
15.8	0.5299176	
15.801	0.5279246	
15.803	0.5267508	
15.804	0.5253108	
15.806	0.5229727	
15.807	0.521917	
15.809	0.5210303	
15.81	0.5202214	
15.812	0.5191625	
15.813	0.5183423	
15.815	0.5175524	
15.816	0.5164964	
15.818	0.5149195	
15.819	0.5138308	
15.821	0.512437	
15.822	0.5112872	
15.824	0.5108609	
15.825	0.5111827	
15.827	0.5110961	
15.828	0.5110087	
15.83	0.5109103	
15.831	0.5109481	
15.833	0.5112004	
15.834	0.5109149	
15.836	0.5111989	
15.837	0.5113088	
15.839	0.5105014	
15.84	0.5093889	
15.842	0.5080476	
15.843	0.5080284	
15.845	0.5084972	
15.846	0.5079609	
15.848	0.5081558	
15.849	0.5088787	
15.851	0.5089048	
15.852	0.5085625	
15.854	0.5085438	
15.855	0.5090433	
15.857	0.509012	
15.858	0.5084407	
15.86	0.5083858	
15.861	0.5082362	
15.863	0.507708	
15.864	0.5087439	
15.866	0.5096397	
15.867	0.5091442	
15.868	0.5083455	
15.87	0.5085039	
15.871	0.509195	
15.873	0.5099795	
15.874	0.5112094	
15.876	0.5118915	
15.877	0.5119074	
15.879	0.5122629	
15.88	0.5133535	
15.882	0.5137669	
15.883	0.5138324	
15.885	0.5131382	
15.886	0.5120581	
15.888	0.5131282	
15.889	0.513272	
15.891	0.5141194	
15.892	0.5137269	
15.894	0.5145185	
15.895	0.5144548	
15.897	0.5147302	
15.898	0.5140859	
15.9	0.5132573	
15.901	0.512863	
15.903	0.5120298	
15.904	0.5111066	
15.906	0.5109521	
15.907	0.5093328	
15.909	0.507747	
15.91	0.5065944	
15.912	0.5062697	
15.913	0.5051327	
15.915	0.5041694	
15.916	0.5042348	
15.918	0.5035262	
15.919	0.5029728	
15.921	0.5025899	
15.922	0.5013846	
15.924	0.5003556	
15.925	0.5000916	
15.927	0.499417	
15.928	0.4978177	
15.93	0.4969389	
15.931	0.4961862	
15.933	0.4960937	
15.934	0.4954703	
15.936	0.4948872	
15.937	0.495084	
15.939	0.4950501	
15.94	0.4944959	
15.942	0.4944101	
15.943	0.4942735	
15.945	0.4928294	
15.946	0.4910168	
15.948	0.4897184	
15.949	0.4894634	
15.951	0.4884305	
15.952	0.4877427	
15.954	0.4867888	
15.955	0.4851192	
15.957	0.4851241	
15.958	0.4847016	
15.96	0.484213	
15.961	0.4853558	
15.963	0.4833907	
15.964	0.4827037	
15.966	0.4818875	
15.967	0.4832725	
15.969	0.4834842	
15.97	0.4841379	
15.972	0.4843376	
15.973	0.4838713	
15.975	0.4838083	
15.976	0.4829732	
15.978	0.482078	
15.979	0.480604	
15.981	0.4788796	
15.982	0.4778711	
15.984	0.4780102	
15.985	0.4777967	
15.987	0.4767546	
15.988	0.4764161	
15.99	0.4763749	
15.991	0.4748803	
15.993	0.4738593	
15.994	0.4728937	
15.996	0.4717852	
15.997	0.4719301	
15.999	0.4715502	
16	0.4716006	
16.002	0.471298	
16.003	0.4713051	
16.005	0.4703217	
16.006	0.4700347	
16.008	0.4697893	
16.009	0.4680389	
16.011	0.4666436	
16.012	0.4660414	
16.014	0.4651627	
16.015	0.4625894	
16.017	0.460467	
16.018	0.4592381	
16.02	0.4591585	
16.021	0.4587729	
16.023	0.4586238	
16.024	0.4583202	
16.026	0.4572105	
16.027	0.4572697	
16.029	0.4579113	
16.03	0.4585617	
16.032	0.4579051	
16.033	0.4567311	
16.035	0.4572474	
16.036	0.455924	
16.038	0.4549578	
16.039	0.4546682	
16.041	0.4539316	
16.042	0.4529145	
16.044	0.4515924	
16.045	0.4510458	
16.047	0.4496322	
16.048	0.4487547	
16.05	0.4481034	
16.051	0.4473482	
16.053	0.4467291	
16.054	0.4466197	
16.056	0.4467572	
16.057	0.4470897	
16.059	0.4470566	
16.06	0.4461101	
16.062	0.4458328	
16.063	0.4455383	
16.065	0.4454071	
16.066	0.4458029	
16.068	0.4454682	
16.069	0.4442681	
16.071	0.4438232	
16.072	0.4425057	
16.074	0.4422004	
16.075	0.4423134	
16.077	0.4418557	
16.078	0.4412033	
16.08	0.4403307	
16.081	0.4388616	
16.083	0.4374633	
16.084	0.4384018	
16.086	0.4379628	
16.087	0.4361583	
16.089	0.4358527	
16.09	0.4363376	
16.092	0.4367056	
16.093	0.4365875	
16.095	0.4371897	
16.096	0.4365214	
16.098	0.4364601	
16.099	0.4356465	
16.101	0.4351095	
16.102	0.4343496	
16.104	0.4336496	
16.105	0.4338854	
16.107	0.4341181	
16.108	0.434006	
16.11	0.4332299	
16.111	0.4332702	
16.112	0.433808	
16.114	0.4337355	
16.115	0.4331411	
16.117	0.4318426	
16.118	0.4317463	
16.12	0.4305497	
16.121	0.4300951	
16.123	0.430016	
16.124	0.4292846	
16.126	0.4293498	
16.127	0.4299995	
16.129	0.4314042	
16.13	0.4308681	
16.132	0.4296709	
16.133	0.4282676	
16.135	0.4279092	
16.136	0.4273008	
16.138	0.4271372	
16.139	0.4271315	
16.141	0.4268063	
16.142	0.4273021	
16.144	0.4278651	
16.145	0.4267815	
16.147	0.4274843	
16.148	0.426675	
16.15	0.4246669	
16.151	0.4235332	
16.153	0.4229453	
16.154	0.4230276	
16.156	0.4233054	
16.157	0.4233595	
16.159	0.4228276	
16.16	0.4230653	
16.162	0.4235629	
16.163	0.4219519	
16.165	0.4213723	
16.166	0.4211674	
16.168	0.4211383	
16.169	0.4205716	
16.171	0.4193489	
16.172	0.4180667	
16.174	0.4174724	
16.175	0.4169963	
16.177	0.4158038	
16.178	0.4142542	
16.18	0.4127804	
16.181	0.4103036	
16.183	0.4093528	
16.184	0.4084648	
16.186	0.4073742	
16.187	0.4064253	
16.189	0.405676	
16.19	0.4055456	
16.192	0.4055491	
16.193	0.4051265	
16.195	0.4055618	
16.196	0.4054722	
16.198	0.4046917	
16.199	0.4042921	
16.201	0.4037993	
16.202	0.4028725	
16.204	0.4011383	
16.205	0.4004977	
16.207	0.4006916	
16.208	0.4012104	
16.21	0.401962	
16.211	0.4020624	
16.213	0.4017562	
16.214	0.4012121	
16.216	0.4011631	
16.217	0.4006739	
16.219	0.3994355	
16.22	0.3997303	
16.222	0.3996622	
16.223	0.3991142	
16.225	0.3991657	
16.226	0.4001485	
16.228	0.399844	
16.229	0.3998164	
16.231	0.3993458	
16.232	0.3990792	
16.234	0.3985649	
16.235	0.3980687	
16.237	0.3981161	
16.238	0.3982811	
16.24	0.3976569	
16.241	0.3972109	
16.243	0.3969646	
16.244	0.3970241	
16.246	0.3975283	
16.247	0.3979642	
16.249	0.3976235	
16.25	0.3975993	
16.252	0.3976635	
16.253	0.3972947	
16.255	0.3965751	
16.256	0.3968512	
16.258	0.3976261	
16.259	0.3974692	
16.261	0.3971603	
16.262	0.397397	
16.264	0.3972425	
16.265	0.3964497	
16.267	0.3959928	
16.268	0.39488	
16.27	0.3925609	
16.271	0.3905174	
16.273	0.3892005	
16.274	0.3885538	
16.276	0.3879354	
16.277	0.3872441	
16.279	0.3867646	
16.28	0.3867896	
16.282	0.3860599	
16.283	0.3852752	
16.285	0.3834741	
16.286	0.3817141	
16.288	0.3805482	
16.289	0.3794908	
16.291	0.3779122	
16.292	0.3762612	
16.294	0.3756225	
16.295	0.3746092	
16.297	0.3731046	
16.298	0.3718928	
16.3	0.3705665	
16.301	0.3695589	
16.303	0.3689999	
16.304	0.368306	
16.306	0.3672864	
16.307	0.3664354	
16.309	0.3655103	
16.31	0.3648055	
16.312	0.3645513	
16.313	0.3639282	
16.315	0.3635121	
16.316	0.3632449	
16.318	0.3625862	
16.319	0.3612635	
16.321	0.3595234	
16.322	0.3584754	
16.324	0.3582158	
16.325	0.3577719	
16.327	0.3565825	
16.328	0.3553373	
16.33	0.3550646	
16.331	0.3548881	
16.333	0.3538875	
16.334	0.3528123	
16.336	0.3518107	
16.337	0.3506793	
16.339	0.3498276	
16.34	0.3489293	
16.342	0.3479683	
16.343	0.3478087	
16.345	0.3485742	
16.346	0.3497303	
16.348	0.3498808	
16.349	0.3499479	
16.351	0.3493981	
16.352	0.349164	
16.354	0.3490533	
16.355	0.348511	
16.357	0.3489005	
16.358	0.3493109	
16.359	0.3497305	
16.361	0.3501299	
16.362	0.3500822	
16.364	0.3499798	
16.365	0.3497957	
16.367	0.3496136	
16.368	0.3494363	
16.37	0.3491758	
16.371	0.3490916	
16.373	0.3490826	
16.374	0.3491553	
16.376	0.3485495	
16.377	0.3482078	
16.379	0.3483341	
16.38	0.348521	
16.382	0.3484915	
16.383	0.3480659	
16.385	0.3471352	
16.386	0.3458882	
16.388	0.3457242	
16.389	0.3456034	
16.391	0.3453073	
16.392	0.3443435	
16.394	0.3442011	
16.395	0.3455779	
16.397	0.3460784	
16.398	0.3454452	
16.4	0.3454259	
16.401	0.3459007	
16.403	0.346447	
16.404	0.3461756	
16.406	0.344785	
16.407	0.3440494	
16.409	0.3433628	
16.41	0.342606	
16.412	0.3420022	
16.413	0.3414147	
16.415	0.3416218	
16.416	0.3417518	
16.418	0.3416224	
16.419	0.3413948	
16.421	0.3407426	
16.422	0.3406428	
16.424	0.341292	
16.425	0.3410398	
16.427	0.3402736	
16.428	0.3392886	
16.43	0.3386704	
16.431	0.3378695	
16.433	0.3372881	
16.434	0.336841	
16.436	0.3363717	
16.437	0.3360188	
16.439	0.3352944	
16.44	0.3353654	
16.442	0.335647	
16.443	0.335788	
16.445	0.3365673	
16.446	0.3372583	
16.448	0.3383498	
16.449	0.3390144	
16.451	0.3396852	
16.452	0.3401551	
16.454	0.339438	
16.455	0.3385545	
16.457	0.3382726	
16.458	0.3381694	
16.46	0.3386923	
16.461	0.3389488	
16.463	0.3390211	
16.464	0.3388552	
16.466	0.3381982	
16.467	0.3383384	
16.469	0.3381388	
16.47	0.3373197	
16.472	0.3365507	
16.473	0.3360538	
16.475	0.33551	
16.476	0.3348092	
16.478	0.3343625	
16.479	0.3336481	
16.481	0.3337523	
16.482	0.3336164	
16.484	0.333694	
16.485	0.3344298	
16.487	0.334957	
16.488	0.3355398	
16.49	0.3357526	
16.491	0.335655	
16.493	0.3354401	
16.494	0.3357304	
16.496	0.3361295	
16.497	0.3352879	
16.499	0.3347491	
16.5	0.3348749	
16.502	0.3351425	
16.503	0.3348616	
16.505	0.3345971	
16.506	0.3346835	
16.508	0.3338748	
16.509	0.3334777	
16.511	0.3341101	
16.512	0.3344635	
16.514	0.3347451	
16.515	0.3345393	
16.517	0.3350757	
16.518	0.3349195	
16.52	0.3334595	
16.521	0.3321362	
16.523	0.3306404	
16.524	0.3294113	
16.526	0.3288398	
16.527	0.3280839	
16.529	0.3273988	
16.53	0.3279827	
16.532	0.3274648	
16.533	0.3268702	
16.535	0.326737	
16.536	0.3267318	
16.538	0.3271262	
16.539	0.3264263	
16.541	0.3256267	
16.542	0.3250321	
16.544	0.3248438	
16.545	0.3241335	
16.547	0.3238485	
16.548	0.3242603	
16.55	0.3247807	
16.551	0.324513	
16.553	0.3249749	
16.554	0.3254217	
16.556	0.3258343	
16.557	0.3268768	
16.559	0.3268892	
16.56	0.3265819	
16.562	0.3263717	
16.563	0.3252614	
16.565	0.3241572	
16.566	0.3230678	
16.568	0.3222256	
16.569	0.3215442	
16.571	0.3203385	
16.572	0.3198936	
16.574	0.3189408	
16.575	0.3179378	
16.577	0.3176381	
16.578	0.3178788	
16.58	0.3179156	
16.581	0.3176134	
16.583	0.3168879	
16.584	0.316381	
16.586	0.3144948	
16.587	0.3137763	
16.589	0.3130412	
16.59	0.3139993	
16.592	0.3130219	
16.593	0.3121344	
16.595	0.312303	
16.596	0.3123128	
16.598	0.3134626	
16.599	0.3137888	
16.601	0.3131667	
16.602	0.3132575	
16.603	0.3141166	
16.605	0.3142638	
16.606	0.3147576	
16.608	0.3151948	
16.609	0.3156664	
16.611	0.315837	
16.612	0.3149016	
16.614	0.3156781	
16.615	0.3167678	
16.617	0.317391	
16.618	0.3182329	
16.62	0.3184654	
16.621	0.3180661	
16.623	0.317814	
16.624	0.3181528	
16.626	0.3190098	
16.627	0.3186324	
16.629	0.3183665	
16.63	0.3184226	
16.632	0.3181243	
16.633	0.3178857	
16.635	0.3172949	
16.636	0.317635	
16.638	0.3179044	
16.639	0.3180183	
16.641	0.3176726	
16.642	0.3182681	
16.644	0.3178717	
16.645	0.318614	
16.647	0.3191007	
16.648	0.3188446	
16.65	0.3186069	
16.651	0.3181022	
16.653	0.3175702	
16.654	0.3182627	
16.656	0.3171257	
16.657	0.3177769	
16.659	0.3189284	
16.66	0.3201492	
16.662	0.3205765	
16.663	0.320608	
16.665	0.3196319	
16.666	0.3195857	
16.668	0.3190779	
16.669	0.3191622	
16.671	0.3191932	
16.672	0.3182993	
16.674	0.3184781	
16.675	0.3192557	
16.677	0.3187864	
16.678	0.3181114	
16.68	0.3178896	
16.681	0.3182531	
16.683	0.3183299	
16.684	0.3179935	
16.686	0.3164777	
16.687	0.3175691	
16.689	0.3179672	
16.69	0.3185821	
16.692	0.3189283	
16.693	0.3185236	
16.695	0.3190316	
16.696	0.319231	
16.698	0.3190672	
16.699	0.3178791	
16.701	0.3167851	
16.702	0.3170605	
16.704	0.3175452	
16.705	0.3174543	
16.707	0.316974	
16.708	0.3157689	
16.71	0.3159089	
16.711	0.3155504	
16.713	0.3163962	
16.714	0.3168274	
16.716	0.3181019	
16.717	0.3192199	
16.719	0.3192407	
16.72	0.3189446	
16.722	0.3184696	
16.723	0.3189369	
16.725	0.3200316	
16.726	0.3210987	
16.728	0.3208869	
16.729	0.3199024	
16.731	0.321056	
16.732	0.3212098	
16.734	0.320807	
16.735	0.3204822	
16.737	0.320666	
16.738	0.3202672	
16.74	0.3198513	
16.741	0.3197664	
16.743	0.3197741	
16.744	0.3208138	
16.746	0.3210053	
16.747	0.3204549	
16.749	0.3197892	
16.75	0.3191477	
16.752	0.3196424	
16.753	0.3194945	
16.755	0.3195381	
16.756	0.31924	
16.758	0.3183999	
16.759	0.3172742	
16.761	0.3175425	
16.762	0.3168366	
16.764	0.3160914	
16.765	0.3150671	
16.767	0.3156205	
16.768	0.3152794	
16.77	0.3153493	
16.771	0.3159916	
16.773	0.3162015	
16.774	0.3175573	
16.776	0.3184115	
16.777	0.318462	
16.779	0.3175525	
16.78	0.3166165	
16.782	0.3169261	
16.783	0.3172222	
16.785	0.3172146	
16.786	0.3163584	
16.788	0.3156301	
16.789	0.3146665	
16.791	0.3136039	
16.792	0.3130883	
16.794	0.3133714	
16.795	0.313067	
16.797	0.3130529	
16.798	0.3123393	
16.8	0.3115232	
16.801	0.3110566	
16.803	0.31121	
16.804	0.3113742	
16.806	0.311021	
16.807	0.3107164	
16.809	0.3107362	
16.81	0.3108189	
16.812	0.3097154	
16.813	0.3110971	
16.815	0.3104295	
16.816	0.3099815	
16.818	0.31059	
16.819	0.3108766	
16.821	0.309643	
16.822	0.3099514	
16.824	0.3103391	
16.825	0.3113665	
16.827	0.3108311	
16.828	0.3111057	
16.83	0.3111721	
16.831	0.3109198	
16.833	0.3120268	
16.834	0.3127969	
16.836	0.3135104	
16.837	0.3150333	
16.839	0.3149392	
16.84	0.3149881	
16.842	0.3149734	
16.843	0.3154932	
16.845	0.3160523	
16.846	0.3160839	
16.848	0.3160921	
16.849	0.3155288	
16.85	0.3153458	
16.852	0.3146476	
16.853	0.3153462	
16.855	0.3159929	
16.856	0.3160741	
16.858	0.3174258	
16.859	0.3180596	
16.861	0.3184233	
16.862	0.3184681	
16.864	0.3189772	
16.865	0.3207946	
16.867	0.3208033	
16.868	0.3205881	
16.87	0.319388	
16.871	0.320503	
16.873	0.3221419	
16.874	0.3220872	
16.876	0.3214193	
16.877	0.3215386	
16.879	0.3223813	
16.88	0.3224278	
16.882	0.3228965	
16.883	0.3231971	
16.885	0.3237861	
16.886	0.3240387	
16.888	0.3236704	
16.889	0.3255147	
16.891	0.3264622	
16.892	0.326899	
16.894	0.3265785	
16.895	0.3281647	
16.897	0.3291309	
16.898	0.3293737	
16.9	0.329283	
16.901	0.3297476	
16.903	0.3298351	
16.904	0.3298044	
16.906	0.3292969	
16.907	0.3289986	
16.909	0.329608	
16.91	0.3299495	
16.912	0.3289396	
16.913	0.3293862	
16.915	0.3292724	
16.916	0.3291125	
16.918	0.328295	
16.919	0.3270986	
16.921	0.3272758	
16.922	0.3275654	
16.924	0.3276814	
16.925	0.3282202	
16.927	0.3285651	
16.928	0.3291126	
16.93	0.3289359	
16.931	0.3293632	
16.933	0.3294069	
16.934	0.3302548	
16.936	0.3307894	
16.937	0.3313828	
16.939	0.3317075	
16.94	0.3305471	
16.942	0.3300447	
16.943	0.3298011	
16.945	0.3315954	
16.946	0.3312104	
16.948	0.3309917	
16.949	0.3319959	
16.951	0.3331124	
16.952	0.3339932	
16.954	0.3343383	
16.955	0.3352273	
16.957	0.3349087	
16.958	0.3347422	
16.96	0.3343594	
16.961	0.3341696	
16.963	0.3339314	
16.964	0.3334568	
16.966	0.3331729	
16.967	0.3326617	
16.969	0.3313295	
16.97	0.3304259	
16.972	0.329802	
16.973	0.3292558	
16.975	0.3281787	
16.976	0.3271454	
16.978	0.3266391	
16.979	0.3257756	
16.981	0.3262147	
16.982	0.3259375	
16.984	0.3262608	
16.985	0.326418	
16.987	0.3257438	
16.988	0.3248632	
16.99	0.3245592	
16.991	0.3235738	
16.993	0.3230774	
16.994	0.3230207	
16.996	0.3231836	
16.997	0.3223365	
16.999	0.3218488	
17	0.3210498	
17.002	0.3200923	
17.003	0.3192431	
17.005	0.3188484	
17.006	0.3178637	
17.008	0.3172206	
17.009	0.3168874	
17.011	0.3168613	
17.012	0.3156903	
17.014	0.3152026	
17.015	0.3143677	
17.017	0.3139799	
17.018	0.313429	
17.02	0.312457	
17.021	0.3123944	
17.023	0.3124353	
17.024	0.3126249	
17.026	0.3119216	
17.027	0.3115845	
17.029	0.310998	
17.03	0.3100834	
17.032	0.3097862	
17.033	0.3089969	
17.035	0.3094	
17.036	0.3096707	
17.038	0.3097411	
17.039	0.3103839	
17.041	0.3107736	
17.042	0.3108233	
17.044	0.3116528	
17.045	0.3122958	
17.047	0.3122214	
17.048	0.3126372	
17.05	0.3135015	
17.051	0.3142326	
17.053	0.3159997	
17.054	0.3167427	
17.056	0.3175819	
17.057	0.3178639	
17.059	0.3169464	
17.06	0.3160085	
17.062	0.3160678	
17.063	0.3166282	
17.065	0.3174499	
17.066	0.3185472	
17.068	0.3191286	
17.069	0.318837	
17.071	0.318124	
17.072	0.3184937	
17.074	0.3196869	
17.075	0.3204311	
17.077	0.3212092	
17.078	0.3217086	
17.08	0.3225907	
17.081	0.3236964	
17.083	0.3241302	
17.084	0.3242256	
17.086	0.3242623	
17.087	0.3250384	
17.089	0.3260204	
17.09	0.3272232	
17.092	0.3279519	
17.093	0.3287701	
17.094	0.3296281	
17.096	0.3297763	
17.097	0.3289627	
17.099	0.3281777	
17.1	0.3285406	
17.102	0.3281212	
17.103	0.3276383	
17.105	0.3277048	
17.106	0.3277411	
17.108	0.3284792	
17.109	0.3280324	
17.111	0.3271789	
17.112	0.326917	
17.114	0.3264851	
17.115	0.3261583	
17.117	0.3267398	
17.118	0.3271105	
17.12	0.327109	
17.121	0.3277355	
17.123	0.3281754	
17.124	0.3276212	
17.126	0.3272353	
17.127	0.3267745	
17.129	0.3264818	
17.13	0.3259938	
17.132	0.3257545	
17.133	0.3258575	
17.135	0.3258565	
17.136	0.3261266	
17.138	0.3264563	
17.139	0.3261201	
17.141	0.3256632	
17.142	0.3258378	
17.144	0.3269001	
17.145	0.3272124	
17.147	0.3271348	
17.148	0.3267421	
17.15	0.3269767	
17.151	0.3270174	
17.153	0.327139	
17.154	0.3268751	
17.156	0.3262671	
17.157	0.326369	
17.159	0.3268419	
17.16	0.3265725	
17.162	0.3264828	
17.163	0.3264185	
17.165	0.3264514	
17.166	0.3268947	
17.168	0.327173	
17.169	0.3268273	
17.171	0.3266115	
17.172	0.3273399	
17.174	0.3284358	
17.175	0.3286988	
17.177	0.3290543	
17.178	0.3303835	
17.18	0.3318481	
17.181	0.3330058	
17.183	0.3334361	
17.184	0.3344865	
17.186	0.3360956	
17.187	0.3368176	
17.189	0.3369338	
17.19	0.3369807	
17.192	0.3367045	
17.193	0.337043	
17.195	0.337077	
17.196	0.3363948	
17.198	0.3361205	
17.199	0.3366655	
17.201	0.3369448	
17.202	0.3371811	
17.204	0.3377336	
17.205	0.3384488	
17.207	0.3391345	
17.208	0.3401343	
17.21	0.3409136	
17.211	0.3411442	
17.213	0.3418015	
17.214	0.3425349	
17.216	0.3428308	
17.217	0.3432796	
17.219	0.3439777	
17.22	0.3443809	
17.222	0.3451052	
17.223	0.3457078	
17.225	0.3458682	
17.226	0.3461181	
17.228	0.3465673	
17.229	0.3468814	
17.231	0.3478383	
17.232	0.3488709	
17.234	0.349548	
17.235	0.3506758	
17.237	0.351844	
17.238	0.3521373	
17.24	0.3524396	
17.241	0.3534405	
17.243	0.3549813	
17.244	0.3565069	
17.246	0.357375	
17.247	0.3574509	
17.249	0.35726	
17.25	0.3576118	
17.252	0.3579183	
17.253	0.3577217	
17.255	0.3569822	
17.256	0.3564461	
17.258	0.3566734	
17.259	0.355905	
17.261	0.3555129	
17.262	0.3563453	
17.264	0.3568947	
17.265	0.3571303	
17.267	0.3577476	
17.268	0.3585166	
17.27	0.3593418	
17.271	0.3600954	
17.273	0.3608101	
17.274	0.3628379	
17.276	0.3639891	
17.277	0.3649382	
17.279	0.3659613	
17.28	0.3669496	
17.282	0.3670422	
17.283	0.3669923	
17.285	0.3672397	
17.286	0.3677032	
17.288	0.3670627	
17.289	0.3659903	
17.291	0.3662441	
17.292	0.3664603	
17.294	0.3665306	
17.295	0.3667303	
17.297	0.3665996	
17.298	0.3661021	
17.3	0.3661052	
17.301	0.366105	
17.303	0.3659337	
17.304	0.3659296	
17.306	0.3665968	
17.307	0.3669875	
17.309	0.3665765	
17.31	0.3663674	
17.312	0.3663294	
17.313	0.3668807	
17.315	0.3674158	
17.316	0.3670558	
17.318	0.3657311	
17.319	0.3647797	
17.321	0.3642912	
17.322	0.3640996	
17.324	0.3643618	
17.325	0.3651444	
17.327	0.3657399	
17.328	0.3666055	
17.33	0.3670919	
17.331	0.3681985	
17.333	0.3694253	
17.334	0.3706197	
17.336	0.3727029	
17.337	0.3725415	
