Chrom.1		
UV		
ml	mAU	
1.631	0.08273394	
1.632	0.08295518	
1.634	0.08297509	
1.635	0.08364576	
1.637	0.0838669	
1.638	0.08427538	
1.64	0.08572059	
1.641	0.08638841	
1.643	0.08587206	
1.644	0.08630869	
1.646	0.08777821	
1.647	0.08883805	
1.649	0.08904927	
1.65	0.08905023	
1.652	0.08960801	
1.653	0.09013125	
1.655	0.09029271	
1.656	0.09030589	
1.658	0.09019472	
1.659	0.09062342	
1.661	0.09189213	
1.662	0.09268144	
1.664	0.09265848	
1.665	0.09253133	
1.667	0.09290894	
1.668	0.09300207	
1.67	0.09219085	
1.671	0.09254812	
1.673	0.09299922	
1.674	0.09291666	
1.676	0.09251473	
1.677	0.09201315	
1.679	0.09194513	
1.68	0.09189054	
1.682	0.09152426	
1.683	0.09071012	
1.685	0.0900227	
1.686	0.08912444	
1.688	0.08876285	
1.689	0.08834625	
1.691	0.08818953	
1.692	0.08776906	
1.694	0.0868857	
1.695	0.08657325	
1.697	0.0863275	
1.698	0.08617959	
1.7	0.0857641	
1.701	0.08591799	
1.703	0.08585551	
1.704	0.08490958	
1.706	0.08394654	
1.707	0.08285625	
1.709	0.08181023	
1.71	0.08073147	
1.712	0.08047661	
1.713	0.08065011	
1.715	0.07996015	
1.716	0.07926775	
1.718	0.07931115	
1.719	0.07988938	
1.721	0.07955269	
1.722	0.07878119	
1.724	0.07853612	
1.725	0.07871675	
1.727	0.07838254	
1.728	0.07792737	
1.73	0.07793161	
1.731	0.07752728	
1.733	0.07765006	
1.734	0.07651922	
1.736	0.07589885	
1.737	0.07540604	
1.739	0.07463562	
1.74	0.07527921	
1.742	0.07549962	
1.743	0.07521892	
1.745	0.07529083	
1.746	0.07545298	
1.748	0.07627675	
1.749	0.0764809	
1.751	0.07658581	
1.752	0.07724328	
1.754	0.0771956	
1.755	0.07607768	
1.757	0.07477267	
1.758	0.07525741	
1.76	0.07584337	
1.761	0.07631011	
1.763	0.07661065	
1.764	0.07679832	
1.766	0.07628029	
1.767	0.07627858	
1.769	0.07672305	
1.77	0.07692964	
1.772	0.0774316	
1.773	0.07760011	
1.775	0.0778909	
1.776	0.07680017	
1.778	0.07633464	
1.779	0.0772441	
1.781	0.07732511	
1.782	0.07851075	
1.784	0.07960317	
1.785	0.07960094	
1.787	0.07977998	
1.788	0.08046885	
1.79	0.0809726	
1.791	0.08154017	
1.793	0.08136176	
1.794	0.08116755	
1.796	0.08000132	
1.797	0.07892993	
1.799	0.07807336	
1.8	0.07760376	
1.802	0.07738683	
1.803	0.07695188	
1.805	0.07629767	
1.806	0.07671057	
1.808	0.07623714	
1.809	0.07697459	
1.811	0.07648321	
1.812	0.07566497	
1.814	0.07559949	
1.815	0.07480016	
1.816	0.07377933	
1.818	0.0738843	
1.819	0.07372779	
1.821	0.07331669	
1.822	0.07248825	
1.824	0.07163595	
1.825	0.07214878	
1.827	0.07226529	
1.828	0.07128203	
1.83	0.07099374	
1.831	0.07189806	
1.833	0.07238338	
1.834	0.07169113	
1.836	0.07067021	
1.837	0.06947497	
1.839	0.06879489	
1.84	0.06802188	
1.842	0.06777757	
1.843	0.06720422	
1.845	0.06639421	
1.846	0.06568647	
1.848	0.06554165	
1.849	0.0661613	
1.851	0.06657763	
1.852	0.06628024	
1.854	0.06598859	
1.855	0.06571131	
1.857	0.06354969	
1.858	0.0621451	
1.86	0.06163857	
1.861	0.06039489	
1.863	0.05906398	
1.864	0.05852313	
1.866	0.05757834	
1.867	0.05679689	
1.869	0.0561405	
1.87	0.0566837	
1.872	0.05803438	
1.873	0.05874022	
1.875	0.05880209	
1.876	0.05956275	
1.878	0.05938113	
1.879	0.05921251	
1.881	0.0582772	
1.882	0.05870837	
1.884	0.05805437	
1.885	0.05741419	
1.887	0.05764948	
1.888	0.0577255	
